sample,hours,gam_24h,gam_1h
140,8,71.66059875488281,82.52400970458984
140,9,71.56536865234375,89.56370544433594
140,10,68.80741119384766,93.93637084960938
140,11,69.41571807861328,77.15583038330078
140,12,71.13066864013672,69.65746307373047
140,13,80.03497314453125,69.97673797607422
140,14,83.44007110595703,74.53034210205078
140,15,85.42652893066406,72.28506469726562
140,16,82.0843505859375,82.82523345947266
140,17,71.68179321289062,93.75875091552734
140,18,60.794036865234375,76.26947784423828
140,19,57.48573303222656,78.12509155273438
140,20,58.35658264160156,79.49205780029297
140,21,64.1039810180664,77.86380004882812
140,22,54.88780212402344,87.05026245117188
140,23,45.20790481567383,88.14427947998047
141,0,45.97294616699219,62.69003677368164
141,1,49.274932861328125,57.065799713134766
141,2,54.15691375732422,55.041587829589844
141,3,55.6105842590332,56.43431091308594
141,4,59.32160949707031,54.723785400390625
141,5,59.8016357421875,54.25729751586914
141,6,57.20954895019531,59.3988037109375
141,7,74.06733703613281,67.6986312866211
141,8,76.41231536865234,87.64484405517578
141,9,76.41455078125,78.78815460205078
141,10,73.91632080078125,59.939109802246094
141,11,73.02508544921875,37.82969284057617
141,12,74.7939224243164,15.298296928405762
141,13,75.62865447998047,23.853300094604492
141,14,84.36348724365234,31.211278915405273
141,15,94.51612091064453,31.92845344543457
141,16,86.35737609863281,25.687429428100586
141,17,82.28892517089844,41.34086990356445
141,18,83.67997741699219,52.836971282958984
141,19,82.01628112792969,61.35516357421875
141,20,74.01776123046875,65.5964126586914
141,21,79.37261962890625,62.12120056152344
141,22,71.332763671875,58.88530731201172
141,23,65.93904876708984,55.323326110839844
142,0,56.09720230102539,57.907936096191406
142,1,56.57360076904297,49.91290283203125
142,2,51.6609001159668,55.248077392578125
142,3,54.12843704223633,46.27666473388672
142,4,56.24262619018555,49.255802154541016
142,5,54.584720611572266,53.12782287597656
142,6,60.038822174072266,57.939979553222656
142,7,74.05101776123047,67.11970520019531
142,8,71.00791931152344,76.54119110107422
142,9,69.05868530273438,72.9920883178711
142,10,63.25480651855469,71.41410064697266
142,11,62.990177154541016,67.27482604980469
142,12,64.33353424072266,64.38851165771484
142,13,78.66630554199219,58.96091842651367
142,14,80.84175109863281,53.023441314697266
142,15,76.97607421875,47.83153533935547
142,16,70.31816101074219,61.571834564208984
142,17,67.658203125,71.3069839477539
142,18,57.98763656616211,62.670616149902344
142,19,53.23846435546875,62.14241409301758
142,20,58.25167465209961,64.37648010253906
142,21,59.71024703979492,59.30433654785156
142,22,60.34339141845703,53.97797393798828
142,23,52.53218078613281,53.853633880615234
143,0,41.66202926635742,54.37329864501953
143,1,49.25961685180664,47.31093215942383
143,2,44.01920700073242,48.72038650512695
143,3,53.13203430175781,37.389644622802734
143,4,52.12535858154297,46.02617645263672
143,5,52.03688049316406,50.46114730834961
143,6,68.05731964111328,58.993988037109375
143,7,63.98939895629883,74.50212860107422
143,8,63.07542037963867,68.18395233154297
143,9,70.49542236328125,64.56122589111328
143,10,66.80461883544922,61.75664520263672
143,11,69.18365478515625,56.86860275268555
143,12,70.20287322998047,47.752803802490234
143,13,72.00145721435547,35.0850944519043
143,14,76.94677734375,35.132293701171875
143,15,78.78558349609375,41.71760559082031
143,16,71.49085235595703,28.1636905670166
143,17,66.74295043945312,29.2943058013916
143,18,59.37409210205078,53.403324127197266
143,19,59.522071838378906,54.97439193725586
143,20,58.43421936035156,56.64469528198242
143,21,56.83509826660156,61.71611022949219
143,22,58.335472106933594,64.52303314208984
143,23,48.683712005615234,67.05111694335938
144,0,50.185909271240234,51.52570343017578
144,1,47.34940719604492,52.74432373046875
144,2,46.19098663330078,52.31401443481445
144,3,48.8386116027832,56.04161834716797
144,4,48.82708740234375,50.748130798339844
144,5,48.447792053222656,44.18387222290039
144,6,47.80507278442383,44.40010070800781
144,7,49.203182220458984,37.755218505859375
144,8,48.017086029052734,29.95775032043457
144,9,51.30170822143555,35.17643737792969
144,10,53.06690216064453,29.615259170532227
144,11,57.93288040161133,43.568565368652344
144,12,57.45168685913086,40.91612243652344
144,13,52.07807159423828,25.949800491333008
144,14,51.789451599121094,4.8334574699401855
144,15,48.95814514160156,6.749733924865723
144,16,44.55465316772461,15.791701316833496
144,17,38.66210174560547,15.47597885131836
144,18,39.30841827392578,1.6344521045684814
144,19,38.00029373168945,5.753442764282227
144,20,37.2127799987793,10.305225372314453
144,21,36.00277328491211,18.768310546875
144,22,31.673166275024414,11.157596588134766
144,23,28.29930305480957,13.323134422302246
145,0,26.799285888671875,43.562416076660156
145,1,38.81758499145508,42.116912841796875
145,2,38.21002197265625,41.291954040527344
145,3,46.18038558959961,45.06139373779297
145,4,47.75080490112305,41.12870407104492
145,5,46.96548843383789,45.689483642578125
145,6,44.797489166259766,43.82822799682617
145,7,45.620365142822266,48.151737213134766
145,8,39.963470458984375,41.508670806884766
145,9,42.947235107421875,45.09016418457031
145,10,46.44988250732422,18.07406997680664
145,11,49.67967224121094,22.187610626220703
145,12,50.82668685913086,31.432281494140625
145,13,52.370384216308594,32.2922248840332
145,14,54.66388702392578,15.560731887817383
145,15,47.386207580566406,12.25635051727295
145,16,55.79527282714844,28.11344337463379
145,17,56.336814880371094,69.34562683105469
145,18,54.07237243652344,56.07248306274414
145,19,53.40412902832031,62.78219985961914
145,20,47.763553619384766,60.96630859375
145,21,50.02177810668945,58.1260986328125
145,22,47.47483444213867,53.8262825012207
145,23,46.71369552612305,49.48950958251953
146,0,47.76459503173828,47.70698165893555
146,1,40.11015319824219,47.49951934814453
146,2,55.47845458984375,48.14862823486328
146,3,65.88398742675781,41.844966888427734
146,4,63.006019592285156,48.29995346069336
146,5,56.776573181152344,55.86851501464844
146,6,53.00872802734375,66.04924774169922
146,7,52.47893524169922,81.87770080566406
146,8,46.26527404785156,67.98681640625
146,9,46.26972579956055,43.64399337768555
146,10,46.58516311645508,32.640201568603516
146,11,50.949462890625,17.322120666503906
146,12,55.138004302978516,14.240967750549316
146,13,56.03785705566406,16.412918090820312
146,14,53.41105270385742,15.64515209197998
146,15,39.76591491699219,35.36411666870117
146,16,48.994510650634766,46.86339569091797
146,17,48.97472381591797,43.64334487915039
146,18,51.010841369628906,67.67268371582031
146,19,51.33591842651367,78.66410827636719
146,20,51.480430603027344,90.65553283691406
146,21,50.66469955444336,86.02041625976562
146,22,48.299835205078125,79.15573120117188
146,23,46.37705993652344,73.98747253417969
147,0,42.362125396728516,55.182891845703125
147,1,34.59077453613281,54.380088806152344
147,2,43.62782287597656,53.06726837158203
147,3,58.76107406616211,52.31932067871094
147,4,56.68378829956055,47.42877960205078
147,5,54.45876693725586,52.7320671081543
147,6,64.28330993652344,67.05404663085938
147,7,60.77947998046875,82.9531478881836
147,8,58.09490966796875,78.80872344970703
147,9,58.59181594848633,54.93424987792969
147,10,57.33259963989258,59.727569580078125
147,11,61.45345687866211,50.09789276123047
147,12,64.94898223876953,54.82670974731445
147,13,83.59516143798828,44.70246124267578
147,14,96.87996673583984,32.593414306640625
147,15,67.68220520019531,30.437225341796875
147,16,65.71623229980469,26.476001739501953
147,17,69.9123306274414,14.23066234588623
147,18,71.3280029296875,66.27218627929688
147,19,68.44227600097656,74.19676971435547
147,20,65.82394409179688,76.63542175292969
147,21,61.90229415893555,65.50715637207031
147,22,70.7000503540039,61.29270553588867
147,23,66.73184204101562,55.894065856933594
148,0,54.566959381103516,49.9813232421875
148,1,56.385921478271484,40.96115493774414
148,2,43.34834671020508,47.9783935546875
148,3,42.83806610107422,45.3358154296875
148,4,39.14574432373047,46.50697708129883
148,5,41.35607147216797,54.5047492980957
148,6,50.67653274536133,58.976165771484375
148,7,67.45404052734375,60.258052825927734
148,8,64.9061279296875,66.90206909179688
148,9,68.22018432617188,69.19950866699219
148,10,67.48199462890625,76.98965454101562
148,11,68.96154022216797,61.96711349487305
148,12,67.51194763183594,48.92523956298828
148,13,65.7385482788086,49.595855712890625
148,14,67.1549072265625,51.388362884521484
148,15,69.14009094238281,44.79380798339844
148,16,73.77067565917969,45.902774810791016
148,17,67.2420654296875,66.26727294921875
148,18,61.883331298828125,60.29195785522461
148,19,58.78600311279297,62.65523147583008
148,20,62.8768310546875,58.69960021972656
148,21,61.30485916137695,53.400943756103516
148,22,60.60245132446289,56.42405700683594
148,23,47.30862808227539,57.38064956665039
149,0,47.575538635253906,55.84994888305664
149,1,52.29060745239258,52.27592086791992
149,2,47.46953582763672,56.42104721069336
149,3,47.50090026855469,54.906585693359375
149,4,46.48307800292969,64.10773468017578
149,5,44.60590362548828,56.79618453979492
149,6,56.23289489746094,59.49428939819336
149,7,60.56631088256836,63.21805191040039
149,8,55.95654296875,51.576011657714844
149,9,56.50827407836914,37.74504470825195
149,10,56.64043426513672,34.770111083984375
149,11,58.39918899536133,23.865747451782227
149,12,58.700111389160156,9.56966781616211
149,13,59.202392578125,5.255566596984863
149,14,68.58460998535156,10.226950645446777
149,15,64.86392974853516,3.4592666625976562
149,16,65.96490478515625,11.466127395629883
149,17,68.73997497558594,24.657697677612305
149,18,64.90528869628906,39.1512565612793
149,19,52.11574935913086,50.98515701293945
149,20,59.801692962646484,52.810794830322266
149,21,62.62449645996094,50.217529296875
149,22,51.47734832763672,55.54265213012695
149,23,53.50404357910156,58.48610305786133
150,0,54.20392990112305,61.43073654174805
150,1,54.1807975769043,57.65785217285156
150,2,47.42143249511719,51.650814056396484
150,3,45.2210693359375,53.02976608276367
150,4,48.087467193603516,66.1502456665039
150,5,48.566436767578125,72.35771942138672
150,6,64.65701293945312,70.00194549560547
150,7,65.4474868774414,57.452606201171875
150,8,61.37185287475586,68.97337341308594
150,9,63.032657623291016,61.29792785644531
150,10,65.52118682861328,59.590797424316406
150,11,66.82299041748047,50.70348358154297
150,12,67.81192779541016,35.566123962402344
150,13,68.5068588256836,13.625682830810547
150,14,67.31005859375,4.730594158172607
150,15,67.58802795410156,10.312472343444824
150,16,66.67063903808594,43.6183967590332
150,17,66.30071258544922,60.01152801513672
150,18,67.02579498291016,61.167442321777344
150,19,63.53661346435547,56.28736877441406
150,20,57.79595184326172,64.8520736694336
150,21,51.927757263183594,68.68354797363281
150,22,57.847434997558594,66.25444793701172
150,23,57.773406982421875,64.92652893066406
151,0,50.10501480102539,61.16755676269531
151,1,48.926387786865234,60.45423126220703
151,2,47.51364517211914,63.124900817871094
151,3,44.671504974365234,69.50241088867188
151,4,44.469783782958984,64.22370147705078
151,5,43.97475814819336,54.333045959472656
151,6,46.83389663696289,44.981204986572266
151,7,47.41887664794922,49.984230041503906
151,8,49.943668365478516,41.199424743652344
151,9,53.116981506347656,39.413089752197266
151,10,57.358890533447266,40.40009689331055
151,11,61.11902618408203,48.63725662231445
151,12,61.27207565307617,33.45507049560547
151,13,59.35899353027344,16.651138305664062
151,14,57.04316711425781,2.373521327972412
151,15,56.78076171875,8.813481330871582
151,16,57.68399429321289,25.616865158081055
151,17,54.239688873291016,31.048982620239258
151,18,54.134437561035156,37.47953796386719
151,19,54.72332000732422,41.64857864379883
151,20,50.36067581176758,43.3736457824707
151,21,47.09535598754883,46.59739685058594
151,22,45.84019470214844,39.12635040283203
151,23,34.91874694824219,43.74030303955078
152,0,43.7798957824707,51.88413619995117
152,1,45.201148986816406,50.86268615722656
152,2,46.66059494018555,52.37465286254883
152,3,48.97365951538086,54.177032470703125
152,4,51.449851989746094,53.019927978515625
152,5,52.35426330566406,46.87467956542969
152,6,52.55224609375,41.094940185546875
152,7,51.5783576965332,29.339418411254883
152,8,48.0230598449707,30.313093185424805
152,9,42.76124572753906,25.147855758666992
152,10,49.026390075683594,21.418840408325195
152,11,50.64128112792969,2.2082881927490234
152,12,52.7462158203125,8.60214900970459
152,13,53.576927185058594,-0.04134189710021019
152,14,55.6392936706543,-8.982810020446777
152,15,55.27199172973633,9.323579788208008
152,16,50.40845489501953,35.567996978759766
152,17,54.15558624267578,68.35833740234375
152,18,45.08667755126953,67.74134826660156
152,19,45.1709098815918,71.6010513305664
152,20,47.909305572509766,68.61847686767578
152,21,58.171810150146484,57.36335372924805
152,22,57.500972747802734,60.91155242919922
152,23,44.21245574951172,62.00275421142578
153,0,46.06605529785156,54.34233474731445
153,1,48.736968994140625,48.28566360473633
153,2,50.32265853881836,49.722198486328125
153,3,55.20256423950195,53.571632385253906
153,4,56.1098747253418,57.01419448852539
153,5,52.507972717285156,55.28992462158203
153,6,46.98915481567383,61.69991683959961
153,7,61.07095718383789,77.26329040527344
153,8,67.6305923461914,94.50982666015625
153,9,68.79988098144531,89.45784759521484
153,10,67.77424621582031,62.768310546875
153,11,66.88690948486328,77.10765075683594
153,12,69.46109771728516,70.52365112304688
153,13,67.96317291259766,55.362022399902344
153,14,68.29617309570312,37.277191162109375
153,15,66.18891143798828,43.22795486450195
153,16,65.74871826171875,66.83641052246094
153,17,65.45744323730469,89.54437255859375
153,18,65.78885650634766,80.22297668457031
153,19,66.7984619140625,67.45066833496094
153,20,68.77825164794922,66.272705078125
153,21,69.25340270996094,67.57173919677734
153,22,65.93339538574219,64.43081665039062
153,23,54.76506423950195,69.3128433227539
154,0,45.09435272216797,52.993099212646484
154,1,41.20438003540039,48.05368423461914
154,2,39.63762283325195,46.66425323486328
154,3,42.166099548339844,48.555423736572266
154,4,44.90709686279297,46.739593505859375
154,5,44.37527847290039,43.784603118896484
154,6,49.7322883605957,48.29960250854492
154,7,62.56803894042969,58.20595932006836
154,8,58.46962356567383,60.09601593017578
154,9,58.49556350708008,62.77876281738281
154,10,61.431495666503906,72.25332641601562
154,11,62.84286880493164,48.147972106933594
154,12,64.18477630615234,35.40787124633789
154,13,65.22181701660156,26.5870304107666
154,14,65.49610137939453,27.59138298034668
154,15,64.04045104980469,32.065582275390625
154,16,62.109378814697266,49.21077346801758
154,17,60.871826171875,60.80112075805664
154,18,60.74733352661133,63.459022521972656
154,19,60.86797332763672,58.22395706176758
154,20,64.33479309082031,52.95756912231445
154,21,65.00447082519531,53.2946662902832
154,22,62.20793151855469,55.3855094909668
154,23,53.33038330078125,54.30474090576172
155,0,45.678165435791016,51.406673431396484
155,1,40.46063232421875,50.26033020019531
155,2,42.21929931640625,49.44711685180664
155,3,43.95724868774414,48.955989837646484
155,4,46.36433792114258,47.233890533447266
155,5,46.022865295410156,46.35823059082031
155,6,44.197296142578125,47.25899124145508
155,7,61.95272445678711,60.21786117553711
155,8,64.78560638427734,64.20206451416016
155,9,64.54015350341797,59.40038299560547
155,10,62.76249313354492,57.675357818603516
155,11,64.18567657470703,46.293636322021484
155,12,61.53297805786133,46.050235748291016
155,13,66.30160522460938,33.27986145019531
155,14,91.98416137695312,29.77714729309082
155,15,92.32410430908203,30.26325035095215
155,16,91.9324951171875,39.127010345458984
155,17,81.79293060302734,44.42929458618164
155,18,77.0220718383789,50.76736831665039
155,19,77.50106048583984,50.615901947021484
155,20,77.15963745117188,52.01425552368164
155,21,73.31262969970703,49.866798400878906
155,22,59.95347213745117,46.30311965942383
155,23,57.02058792114258,40.78980255126953
156,0,49.92181396484375,52.09672546386719
156,1,40.75532150268555,48.6234130859375
156,2,43.084712982177734,41.4123649597168
156,3,40.99406051635742,49.61557388305664
156,4,43.12262725830078,49.89232635498047
156,5,41.701881408691406,51.93534851074219
156,6,47.606075286865234,55.80733871459961
156,7,65.51555633544922,58.62998580932617
156,8,66.37928009033203,58.17197036743164
156,9,67.28457641601562,64.68004608154297
156,10,69.82427215576172,58.66200637817383
156,11,69.18045043945312,49.72769546508789
156,12,68.89170837402344,41.28461837768555
156,13,69.26048278808594,48.861820220947266
156,14,70.2328872680664,43.928245544433594
156,15,69.95630645751953,31.76175880432129
156,16,69.80122375488281,42.82366180419922
156,17,69.28453063964844,49.94264602661133
156,18,69.6172866821289,52.60886764526367
156,19,70.24028778076172,52.73366928100586
156,20,70.33281707763672,55.302791595458984
156,21,70.69651794433594,51.99770736694336
156,22,67.763427734375,58.91059112548828
156,23,61.63689422607422,61.041534423828125
157,0,56.280906677246094,56.27468490600586
157,1,51.41559600830078,57.132598876953125
157,2,46.30686950683594,56.01725769042969
157,3,46.53835678100586,55.47981643676758
157,4,46.601505279541016,57.87457275390625
157,5,46.948097229003906,55.84442138671875
157,6,54.39668655395508,59.973976135253906
157,7,65.68243408203125,62.78179931640625
157,8,64.7452392578125,73.07154846191406
157,9,64.37301635742188,59.77627182006836
157,10,63.85105895996094,48.1491813659668
157,11,63.33854675292969,42.02820587158203
157,12,66.02638244628906,34.290748596191406
157,13,67.82337188720703,27.873775482177734
157,14,68.50206756591797,31.17488670349121
157,15,69.21275329589844,34.71672058105469
157,16,67.73802185058594,48.283714294433594
157,17,68.36983489990234,57.2235221862793
157,18,67.50155639648438,58.56754684448242
157,19,63.891822814941406,61.69710159301758
157,20,60.80196762084961,58.18121337890625
157,21,60.4189567565918,61.79622268676758
157,22,60.18792724609375,63.09949493408203
157,23,52.481536865234375,64.9820556640625
158,0,51.30425262451172,57.31650924682617
158,1,46.485355377197266,59.580650329589844
158,2,45.96681594848633,58.75019454956055
158,3,47.38277816772461,56.783958435058594
158,4,49.13445281982422,54.16684341430664
158,5,51.910621643066406,49.57345199584961
158,6,51.10612106323242,47.27448654174805
158,7,53.95112228393555,45.73711013793945
158,8,51.68665313720703,32.83137130737305
158,9,54.86531448364258,34.39606857299805
158,10,62.38484191894531,28.408994674682617
158,11,62.04240036010742,30.91537094116211
158,12,58.936431884765625,27.059370040893555
158,13,61.48617172241211,19.827810287475586
158,14,60.374202728271484,14.102177619934082
158,15,60.051910400390625,10.82783317565918
158,16,57.22492218017578,17.099401473999023
158,17,46.17695999145508,33.680389404296875
158,18,52.27994155883789,44.957218170166016
158,19,56.448978424072266,49.6047248840332
158,20,49.374332427978516,54.08774948120117
158,21,47.05826950073242,58.415470123291016
158,22,43.71818161010742,54.732261657714844
158,23,38.769309997558594,51.9625129699707
159,0,42.38993453979492,55.432395935058594
159,1,47.388790130615234,56.32188034057617
159,2,49.91888427734375,51.245548248291016
159,3,53.39460754394531,56.28545379638672
159,4,56.618167877197266,55.138671875
159,5,58.03135681152344,50.63737869262695
159,6,60.17420959472656,52.100528717041016
159,7,58.57660675048828,40.1658935546875
159,8,51.74813461303711,30.852998733520508
159,9,45.58656311035156,26.359432220458984
159,10,42.73225402832031,14.659708023071289
159,11,44.40046310424805,-4.532915115356445
159,12,46.381954193115234,-4.819398880004883
159,13,48.01542663574219,-6.706211566925049
159,14,48.22978973388672,0.06860609352588654
159,15,43.31731033325195,11.94282054901123
159,16,49.97816848754883,15.547147750854492
159,17,51.73948669433594,28.15098762512207
159,18,63.12638854980469,49.09424591064453
159,19,60.92107009887695,58.741981506347656
159,20,64.39586639404297,63.37934875488281
159,21,62.419132232666016,62.45917892456055
159,22,59.247772216796875,55.92601776123047
159,23,50.06758117675781,46.83039093017578
160,0,45.89556884765625,61.10999298095703
160,1,54.073280334472656,56.6142692565918
160,2,56.22709274291992,56.151302337646484
160,3,56.85381317138672,54.31708526611328
160,4,57.19847106933594,54.259037017822266
160,5,57.12800979614258,53.98084259033203
160,6,61.873023986816406,58.16157531738281
160,7,74.38884735107422,69.34317779541016
160,8,75.57166290283203,74.31243896484375
160,9,73.64384460449219,59.98204803466797
160,10,72.7231674194336,47.14372253417969
160,11,74.5145034790039,53.00953674316406
160,12,75.03363037109375,57.41920471191406
160,13,77.20508575439453,39.93288040161133
160,14,84.57990264892578,30.09105682373047
160,15,83.79488372802734,38.23491668701172
160,16,78.62492370605469,44.71588897705078
160,17,74.9314956665039,64.5570068359375
160,18,74.59758758544922,64.22147369384766
160,19,76.50016784667969,66.91343688964844
160,20,74.49851989746094,71.17992401123047
160,21,77.02174377441406,70.51068878173828
160,22,78.94405364990234,68.55575561523438
160,23,69.36937713623047,62.098697662353516
161,0,55.39113998413086,60.36246871948242
161,1,55.676029205322266,59.92238998413086
161,2,53.74690628051758,57.9348258972168
161,3,55.9246826171875,59.51160430908203
161,4,56.35395050048828,60.35124206542969
161,5,54.32999038696289,57.84304428100586
161,6,56.91809844970703,62.27546691894531
161,7,72.11209106445312,76.18521881103516
161,8,73.06182861328125,78.21817779541016
161,9,74.2987060546875,84.59056854248047
161,10,73.88590240478516,95.62937927246094
161,11,73.97914123535156,81.06422424316406
161,12,73.86261749267578,68.26315307617188
161,13,74.68699645996094,57.31211471557617
161,14,78.1627197265625,58.00813674926758
161,15,78.84253692626953,53.2983283996582
161,16,78.91646575927734,63.63749694824219
161,17,79.89236450195312,73.83827209472656
161,18,79.82361602783203,70.17200469970703
161,19,67.95059204101562,71.12555694580078
161,20,61.516998291015625,69.24559020996094
161,21,60.85549545288086,64.68464660644531
161,22,70.13053894042969,65.96829223632812
161,23,65.12625122070312,61.245540618896484
162,0,52.52752685546875,63.95396423339844
162,1,55.4798583984375,63.035362243652344
162,2,54.72487258911133,63.45646667480469
162,3,58.05170440673828,67.50784301757812
162,4,60.807655334472656,68.99874877929688
162,5,59.129783630371094,65.59669494628906
162,6,57.109046936035156,64.95162963867188
162,7,83.2293701171875,74.89569854736328
162,8,82.63285827636719,77.51255798339844
162,9,80.95390319824219,79.47977447509766
162,10,81.84188079833984,74.53579711914062
162,11,81.25521850585938,68.67037963867188
162,12,81.2988510131836,63.64160919189453
162,13,83.0782470703125,49.754493713378906
162,14,81.92965698242188,52.37792205810547
162,15,85.83113861083984,52.226356506347656
162,16,83.7742691040039,61.395896911621094
162,17,82.34117126464844,69.32754516601562
162,18,82.2475814819336,72.7802734375
162,19,82.10840606689453,73.82036590576172
162,20,80.6385269165039,75.72470092773438
162,21,79.00515747070312,73.07486724853516
162,22,78.2491226196289,68.31784057617188
162,23,75.09461212158203,63.64374542236328
163,0,69.35426330566406,77.28355407714844
163,1,62.60470962524414,74.12425231933594
163,2,60.586509704589844,74.848388671875
163,3,64.67073059082031,77.46005249023438
163,4,64.57572937011719,77.99459075927734
163,5,63.33788299560547,70.91622161865234
163,6,69.1153335571289,68.07489776611328
163,7,86.49845123291016,76.45527648925781
163,8,83.39620971679688,76.41622161865234
163,9,84.65033721923828,79.93318176269531
163,10,84.21089172363281,79.41783142089844
163,11,83.56979370117188,67.32831573486328
163,12,84.77985382080078,62.30912399291992
163,13,88.99935150146484,52.67049789428711
163,14,94.31871795654297,54.572425842285156
163,15,94.17552947998047,54.8837776184082
163,16,92.08135223388672,66.41423034667969
163,17,93.37040710449219,77.1446533203125
163,18,94.89531707763672,72.86656951904297
163,19,96.59698486328125,63.880043029785156
163,20,96.53461456298828,63.577327728271484
163,21,95.37543487548828,68.11541748046875
163,22,94.51539611816406,68.60518646240234
163,23,84.96025085449219,72.30036163330078
164,0,74.28749084472656,81.64707946777344
164,1,70.335693359375,80.2638168334961
164,2,69.92022705078125,80.95886993408203
164,3,74.85037994384766,83.01166534423828
164,4,75.2711181640625,83.57562255859375
164,5,76.10542297363281,82.60466003417969
164,6,70.56059265136719,81.95806884765625
164,7,83.82073211669922,88.85455322265625
164,8,90.00476837158203,101.40603637695312
164,9,90.57820129394531,100.39239501953125
164,10,89.96763610839844,98.98375701904297
164,11,89.06451416015625,89.05979919433594
164,12,89.30513763427734,84.31747436523438
164,13,90.39714050292969,72.6419906616211
164,14,96.27433776855469,73.62680053710938
164,15,96.1142807006836,72.25871276855469
164,16,94.23825073242188,85.55492401123047
164,17,93.19734954833984,90.99849700927734
164,18,94.11711883544922,87.38156127929688
164,19,91.41451263427734,88.56333923339844
164,20,87.86593627929688,81.50924682617188
164,21,88.39054870605469,77.21492767333984
164,22,83.5510025024414,80.18661499023438
164,23,79.69684600830078,76.83531951904297
165,0,73.44346618652344,80.25139617919922
165,1,71.28958129882812,81.43901062011719
165,2,71.1913833618164,88.12232208251953
165,3,77.16622924804688,94.6932601928711
165,4,78.72270202636719,93.37957000732422
165,5,79.03274536132812,89.66339111328125
165,6,78.10736083984375,83.03894805908203
165,7,78.22601318359375,76.46244812011719
165,8,73.38497161865234,75.27377319335938
165,9,73.4107437133789,72.2366714477539
165,10,77.53241729736328,66.38664245605469
165,11,80.19835662841797,60.73973083496094
165,12,78.54781341552734,54.4720573425293
165,13,77.24662780761719,43.10456085205078
165,14,77.9513168334961,48.34903335571289
165,15,77.7911605834961,48.70669937133789
165,16,79.28803253173828,65.22038269042969
165,17,77.50293731689453,68.72241973876953
165,18,70.11807250976562,78.85325622558594
165,19,57.658287048339844,81.65562438964844
165,20,44.64029312133789,81.1536636352539
165,21,41.26648712158203,77.68792724609375
165,22,61.14556121826172,75.12631225585938
165,23,70.25492095947266,75.23613739013672
166,0,72.85470581054688,73.3651351928711
166,1,74.41759490966797,75.29183197021484
166,2,77.13138580322266,78.90459442138672
166,3,84.23591613769531,76.07032012939453
166,4,84.17998504638672,73.90615844726562
166,5,83.15635681152344,73.29412841796875
166,6,82.70577239990234,75.42964935302734
166,7,79.39356231689453,64.735107421875
166,8,75.352294921875,64.68624114990234
166,9,69.34446716308594,58.364383697509766
166,10,69.11100769042969,47.053157806396484
166,11,70.66151428222656,30.882104873657227
166,12,72.76222229003906,28.746139526367188
166,13,75.8594741821289,25.493663787841797
166,14,76.7565689086914,33.92521667480469
166,15,76.51420593261719,35.96004867553711
166,16,76.02490234375,58.479408264160156
166,17,69.84566497802734,65.25482177734375
166,18,58.29484558105469,72.0333251953125
166,19,54.470115661621094,76.28597259521484
166,20,51.68317413330078,79.33734130859375
166,21,50.160945892333984,79.53268432617188
166,22,54.381587982177734,76.423828125
166,23,72.84012603759766,66.87647247314453
167,0,76.94407653808594,75.42864227294922
167,1,73.1973648071289,72.45753479003906
167,2,75.4062271118164,76.1773681640625
167,3,78.17430877685547,73.81100463867188
167,4,79.92828369140625,81.08659362792969
167,5,80.2362060546875,80.3507080078125
167,6,76.24540710449219,87.1985092163086
167,7,93.1950912475586,93.86149597167969
167,8,96.4100341796875,105.01860809326172
167,9,95.89923858642578,99.47181701660156
167,10,94.99565887451172,86.18175506591797
167,11,95.2025375366211,69.00375366210938
167,12,94.70426177978516,63.70653533935547
167,13,98.23167419433594,53.3322639465332
167,14,104.88414764404297,55.203433990478516
167,15,107.73217010498047,63.8726921081543
167,16,114.62167358398438,80.11865234375
167,17,112.13263702392578,88.64152526855469
167,18,106.81844329833984,97.99442291259766
167,19,104.59007263183594,93.81254577636719
167,20,103.2254409790039,93.84172058105469
167,21,100.52955627441406,91.11601257324219
167,22,95.43384552001953,88.09728240966797
167,23,85.78359985351562,87.635498046875
168,0,77.1909408569336,79.42647552490234
168,1,78.38900756835938,76.42345428466797
168,2,78.9395751953125,78.28070068359375
168,3,79.6280288696289,77.81272888183594
168,4,78.68586730957031,82.17317962646484
168,5,75.2251968383789,78.78607177734375
168,6,73.0111083984375,85.36795043945312
168,7,88.31666564941406,100.16226196289062
168,8,87.07550811767578,108.78666687011719
168,9,86.302978515625,94.07173919677734
168,10,86.26255798339844,85.8208236694336
168,11,86.33934020996094,73.50589752197266
168,12,87.56473541259766,68.04286193847656
168,13,89.39900207519531,66.88829803466797
168,14,87.9738540649414,71.34130096435547
168,15,87.81800842285156,73.29019927978516
168,16,87.37114715576172,81.9144515991211
168,17,88.81564331054688,87.81009674072266
168,18,89.25708770751953,86.9416275024414
168,19,88.18109893798828,93.00407409667969
168,20,89.02713775634766,97.12883758544922
168,21,85.6125259399414,94.45954132080078
168,22,82.27381896972656,91.0834732055664
168,23,75.30745697021484,87.75527954101562
169,0,66.80738067626953,78.86447143554688
169,1,68.6595230102539,79.41788482666016
169,2,67.41314697265625,79.82659912109375
169,3,70.98795318603516,83.10104370117188
169,4,71.7903823852539,86.68657684326172
169,5,71.44796752929688,87.17286682128906
169,6,72.01654815673828,86.47032165527344
169,7,86.63449096679688,98.22752380371094
169,8,87.96774291992188,105.66853332519531
169,9,84.98362731933594,101.83705139160156
169,10,83.26309967041016,85.5438232421875
169,11,83.35445404052734,69.3313217163086
